thread_id,doc_id,fecha,familia
H0023,3492,2024-07-18,4
H0023,20239,2024-07-18,2
H0023,4437,2024-07-18,2
H0023,4433,2024-07-20,2
H0023,4456,2024-07-21,2
H0023,4415,2025-10-23,2
H0023,20236,2025-12-03,7
H0024,2250,2022-02-23,1
H0024,3081,2022-06-15,3
H0024,2953,2022-06-18,3
H0024,6722,2022-06-22,3
H0024,18429,2022-06-23,3
H0024,3224,2022-06-27,3
H0024,22341,2022-06-29,3
H0024,3249,2022-07-02,3
H0024,6715,2022-07-12,3
H0024,2951,2023-06-02,4
H0024,2246,2023-08-26,1
H0024,2259,2023-08-26,4
H0025,2789,2022-04-07,23
H0025,3410,2023-05-23,12
H0025,2781,2023-05-25,12
H0025,2770,2023-07-31,12
H0025,2786,2023-08-01,12
H0025,2775,2024-09-26,12
H0025,2771,2025-02-19,27
H0025,2772,2025-02-19,5
H0025,2798,2025-02-19,14
H0025,2799,2025-02-19,27
H0025,2773,2025-02-20,27
H0025,2774,2025-02-20,14
H0026,5720,2022-10-09,6
H0026,5708,2023-12-14,6
H0026,5712,2023-12-15,6
H0026,5710,2024-04-01,6
H0026,4420,2025-04-15,2
H0026,5273,2025-04-21,2
H0026,5701,2025-06-05,6
H0026,5698,2025-06-17,6
H0026,5279,2025-07-26,6
H0026,5694,2026-01-22,6
H0026,5692,2026-02-03,6
H0026,5702,2026-02-03,6
H0027,3325,2012-06-05,1
H0027,2442,2012-06-25,1
H0027,2444,2012-06-26,1
H0027,2757,2012-06-26,12
H0027,2764,2013-02-15,1
H0027,945,2013-11-30,12
H0027,2766,2014-02-18,12
H0027,2734,2015-03-17,1
H0027,929,2015-04-22,1
H0027,19150,2015-07-03,18
H0027,931,2016-12-12,1
H0028,1237,2025-09-13,13
H0028,1169,2025-09-14,13
H0028,2094,2025-09-14,13
H0028,2199,2025-09-15,13
H0028,1064,2025-09-16,13
H0028,1161,2025-11-25,13
H0028,1152,2025-11-26,13
H0028,1232,2025-12-16,13
H0028,1149,2025-12-17,13
H0028,1233,2025-12-17,13
H0028,1229,2026-02-03,13
H0029,2753,2018-08-14,1
H0029,22369,2019-10-14,1
H0029,2851,2020-02-19,9
H0029,2745,2020-05-27,1
H0029,2756,2020-10-30,1
H0029,19161,2020-12-09,1
H0029,2825,2020-12-18,1
H0029,2263,2020-12-28,1
H0029,950,2020-12-29,1
H0029,2749,2020-12-30,1
H0030,5939,2015-08-05,0
H0030,6286,2018-08-03,0
H0030,15112,2019-12-11,0
H0030,17104,2019-12-13,0
H0030,6038,2020-10-01,0
H0030,6023,2021-02-17,0
H0030,5929,2021-07-02,4
H0030,1511,2021-12-02,25
H0030,6022,2022-09-21,4
H0030,6019,2023-01-03,0
H0031,2706,2019-04-01,1
H0031,2741,2019-05-01,1
H0031,2844,2020-07-06,1
H0031,2731,2020-12-28,1
H0031,22364,2020-12-29,1
H0031,2737,2020-12-30,1
H0031,11715,2020-12-31,23
H0031,2519,2020-12-31,1
H0031,2700,2020-12-31,1
H0031,2758,2021-01-06,1
H0032,1938,2024-01-09,13
H0032,1951,2024-01-13,13
H0032,1569,2024-02-16,13
H0032,1573,2024-02-17,13
H0032,1176,2025-05-29,13
H0032,1899,2025-07-01,5
H0032,1893,2025-07-17,5
H0032,1904,2025-10-27,5
H0032,1843,2025-12-19,5
H0032,1846,2025-12-19,5
H0033,4554,2025-06-17,24
H0033,4019,2025-06-18,24
H0033,4561,2025-06-19,24
H0033,4571,2025-06-19,24
H0033,4573,2025-06-19,24
H0033,4422,2025-06-23,24
H0033,4319,2025-06-24,6
H0033,4566,2025-06-24,24
H0033,4224,2025-06-25,24
H0034,20093,2022-03-19,16
H0034,7093,2023-12-22,8
H0034,20092,2025-03-04,23
H0034,17112,2025-03-06,5
H0034,6816,2025-03-07,3
H0034,17114,2025-03-11,23
H0034,23160,2025-03-15,23
H0034,7331,2025-04-24,10
H0034,7344,2025-04-25,23
H0035,22366,2018-12-21,1
H0035,11706,2019-10-18,15
H0035,2501,2020-05-27,1
H0035,2736,2020-05-28,1
H0035,2832,2020-06-04,1
H0035,2728,2020-12-31,1
H0035,2434,2021-02-19,1
H0035,2508,2021-07-07,1
H0035,2710,2024-05-10,1
H0036,2738,2018-10-19,12
H0036,903,2019-01-04,1
H0036,2623,2019-04-26,1
H0036,2626,2019-04-26,1
H0036,2624,2019-05-03,1
H0036,2711,2022-04-24,1
H0036,2833,2022-09-29,1
H0036,872,2024-08-13,1
H0037,6371,2022-08-01,0
H0037,6375,2022-09-25,0
H0037,1364,2024-03-17,27
H0037,6040,2024-09-28,0
H0037,6028,2025-01-28,0
H0037,9092,2025-04-23,13
H0037,6297,2025-05-02,0
H0037,5983,2025-06-22,0
H0038,11070,2018-07-18,8
H0038,1286,2020-07-21,15
H0038,2128,2020-07-22,15
H0038,2122,2020-07-23,15
H0038,2131,2020-08-11,15
H0038,2417,2020-11-18,15
H0038,2118,2020-11-18,15
H0038,2123,2020-12-29,5
H0039,1756,2016-06-11,14
H0039,1748,2016-06-21,14
H0039,1755,2017-06-20,14
H0039,1758,2017-12-07,14
H0039,1757,2017-12-13,14
H0039,7261,2018-04-24,22
H0039,17309,2018-08-22,14
H0039,6490,2020-10-27,0
H0040,1266,2024-07-04,14
H0040,21440,2024-09-16,15
H0040,7406,2024-09-17,15
H0040,11008,2024-10-14,7
H0040,7201,2025-05-17,15
H0040,17287,2025-05-17,15
H0040,17252,2025-05-27,0
H0040,7204,2025-06-24,25
H0041,6747,2023-08-29,3
H0041,6744,2024-02-21,3
H0041,6730,2024-02-22,3
H0041,6733,2024-02-23,3
H0041,6745,2024-02-23,3
H0041,6729,2024-02-26,3
H0041,22317,2024-02-29,3
H0041,6708,2025-07-31,3
H0042,6405,2022-10-13,0
H0042,6411,2022-12-30,0
H0042,6436,2023-12-28,0
H0042,6407,2024-07-25,26
H0042,6424,2024-09-24,0
H0042,6406,2024-10-02,0
H0042,6429,2024-10-23,0
H0042,6395,2025-06-07,10
H0043,78,2025-09-30,14
H0043,135,2025-09-30,14
H0043,189,2025-09-30,14
H0043,223,2025-09-30,14
H0043,1465,2025-09-30,14
H0043,1777,2025-09-30,14
H0043,185,2025-10-01,14
H0044,2760,2016-12-22,12
H0044,972,2017-06-20,12
H0044,2751,2017-08-01,12
H0044,943,2018-04-10,4
H0044,2759,2018-10-19,12
H0044,2636,2019-04-29,1
H0044,19507,2019-10-18,1
H0045,2497,2024-03-28,1
H0045,2867,2024-05-10,1
H0045,2865,2024-05-18,1
H0045,5145,2024-05-24,1
H0045,5142,2024-12-02,1
H0045,564,2025-12-30,1
H0045,2860,2025-12-30,1
H0046,6768,2024-08-13,26
H0046,8139,2024-09-24,6
H0046,6777,2024-09-25,22
H0046,8137,2024-09-25,6
H0046,8157,2024-09-26,6
H0046,8154,2024-10-21,18
H0046,401,2025-03-19,26
H0047,6058,2021-06-18,0
H0047,7121,2023-03-07,27
H0047,6032,2023-03-07,0
H0047,5913,2023-04-21,0
H0047,6208,2023-05-15,0
H0047,6063,2024-01-09,0
H0047,5914,2024-01-13,0
H0048,16980,2023-11-09,13
H0048,2018,2024-04-19,13
H0048,1515,2024-05-31,5
H0048,1130,2024-09-25,14
H0048,1162,2025-09-29,13
H0048,1888,2025-11-10,5
H0048,1874,2025-12-20,5
H0049,1207,2025-02-03,11
H0049,1203,2025-02-05,5
H0049,2214,2025-02-06,11
H0049,2160,2025-04-14,11
H0049,1164,2025-05-27,11
H0049,1165,2025-05-29,11
H0049,1179,2025-06-05,5
H0050,5491,2024-11-12,2
H0050,5470,2025-11-21,2
H0050,5433,2025-11-22,2
H0050,5461,2025-11-22,2
H0050,5478,2025-11-23,2
H0050,5448,2025-11-25,2
H0050,5481,2025-12-02,2
H0051,2744,2021-03-04,1
H0051,951,2022-04-14,1
H0051,2725,2022-05-05,1
H0051,902,2022-09-30,1
H0051,2739,2022-09-30,1
H0051,2705,2023-09-30,1
H0052,1085,2010-07-27,25
H0052,1090,2010-09-03,7
H0052,1102,2011-02-14,0
H0052,2450,2011-07-02,1
H0052,1091,2012-08-28,1
H0052,1104,2012-09-18,0
H0053,15093,2013-02-08,0
H0053,1475,2015-03-20,25
H0053,15095,2015-06-13,1
H0053,15087,2015-12-30,0
H0053,15086,2016-03-12,0
H0053,15097,2016-03-14,0
H0054,4384,2022-05-11,24
H0054,4349,2023-10-03,26
H0054,3732,2024-01-31,24
H0054,15891,2024-11-20,10
H0054,4259,2024-12-21,27
H0054,4342,2024-12-22,26
H0055,4356,2024-03-08,24
H0055,3959,2024-07-16,27
H0055,16003,2024-08-08,6
H0055,4244,2024-08-08,6
H0055,4386,2024-08-08,6
H0055,4602,2024-08-09,6
H0056,13690,2023-05-22,18
H0056,13705,2023-07-24,18
H0056,7628,2024-12-07,0
H0056,6789,2025-10-11,18
H0056,6799,2025-10-11,18
H0056,13821,2025-10-12,18
H0057,18023,2025-04-22,25
H0057,1599,2025-07-25,25
H0057,1600,2025-07-28,25
H0057,2086,2025-11-19,25
H0057,1530,2025-11-28,25
H0057,2197,2025-12-01,25
H0058,1660,2025-12-27,5
H0058,1698,2025-12-27,5
H0058,1657,2025-12-29,5
H0058,1708,2025-12-29,5
H0058,1650,2025-12-30,5
H0058,1867,2025-12-30,5
H0059,2100,2025-05-20,11
H0059,2069,2025-07-18,5
H0059,2039,2026-02-12,-1
H0059,2053,2026-02-12,-1
H0059,2063,2026-02-12,-1
H0059,2066,2026-02-12,-1
H0060,2489,2022-10-18,1
H0060,2821,2023-07-11,1
H0060,2486,2023-11-29,1
H0060,2487,2023-11-29,1
H0060,2820,2023-11-29,1
H0060,2491,2023-11-30,1
H0061,2816,2025-04-24,1
H0061,2818,2026-02-03,1
H0061,2819,2026-02-03,9
H0061,3343,2026-02-03,1
H0061,2815,2026-02-04,1
H0061,2817,2026-02-06,1
H0062,3046,2025-10-09,4
H0062,3049,2025-10-09,4
H0062,3052,2025-10-09,4
H0062,3144,2025-10-09,4
H0062,3150,2025-10-09,4
H0062,2925,2025-10-13,4
H0063,4328,2025-04-15,2
H0063,5654,2025-04-24,2
H0063,5398,2025-12-11,2
H0063,5409,2025-12-11,2
H0063,5374,2025-12-12,2
H0063,5344,2026-01-21,2
H0064,1725,2023-12-27,5
H0064,1934,2023-12-28,13
H0064,1949,2023-12-28,5
H0064,1970,2023-12-28,5
H0064,150,2024-06-03,13
H0065,1071,2013-01-03,25
H0065,834,2013-05-09,12
H0065,1069,2014-01-17,13
H0065,1066,2014-10-28,1
H0065,1073,2017-08-31,0
H0066,2368,2016-05-03,12
H0066,3322,2018-02-01,12
H0066,2372,2018-02-02,12
H0066,8165,2018-02-27,12
H0066,960,2019-07-11,12
H0067,12992,2020-06-25,27
H0067,1241,2023-04-19,13
H0067,12993,2023-07-13,27
H0067,11350,2023-12-15,0
H0067,1185,2025-10-07,0
H0068,2224,2022-09-28,10
H0068,8633,2024-08-15,4
H0068,11609,2024-12-23,15
H0068,2222,2025-10-11,15
H0068,15344,2025-12-03,15
H0069,18028,2023-07-11,13
H0069,1946,2024-01-13,13
H0069,2848,2024-03-14,25
H0069,1774,2025-10-09,14
H0069,8538,2025-10-12,18
H0070,4248,2021-07-30,6
H0070,8038,2021-10-26,6
H0070,3827,2022-05-16,6
H0070,4397,2023-03-09,24
H0070,4362,2023-04-04,6
H0071,4567,2025-09-29,6
H0071,4569,2025-09-30,6
H0071,4557,2025-10-01,6
H0071,4558,2025-10-02,6
H0071,3882,2025-10-06,27
H0072,3901,2022-07-06,27
H0072,4615,2023-06-01,6
H0072,4594,2023-06-17,9
H0072,4624,2023-06-17,27
H0072,4574,2025-04-30,4
H0073,13801,2019-02-08,9
H0073,19883,2019-12-06,12
H0073,10091,2021-12-22,12
H0073,9022,2021-12-24,0
H0073,12148,2021-12-27,10
H0074,9093,2025-02-09,-1
H0074,5993,2025-04-21,0
H0074,5988,2025-05-08,24
H0074,9095,2025-06-27,13
H0074,5911,2025-11-11,0
H0075,6062,2021-07-27,0
H0075,10833,2021-07-28,0
H0075,18828,2021-07-28,0
H0075,6488,2021-10-29,0
H0075,6123,2021-11-19,0
H0076,15940,2024-01-23,11
H0076,4340,2025-05-14,0
H0076,4324,2025-06-12,27
H0076,4228,2025-06-19,24
H0076,4564,2025-07-23,27
H0077,4565,2025-07-18,6
H0077,4580,2025-07-22,6
H0077,15949,2025-10-15,6
H0077,15969,2025-10-17,6
H0077,15952,2025-10-18,6
H0078,4269,2023-09-12,0
H0078,4401,2023-11-28,0
H0078,4607,2025-01-18,27
H0078,15968,2025-07-23,27
H0078,4563,2025-07-23,24
H0079,2302,2022-06-08,3
H0079,3107,2024-05-10,12
H0079,2308,2024-05-11,4
H0079,2294,2024-12-12,4
H0079,18410,2025-11-03,3
H0080,3330,2016-01-05,1
H0080,2304,2019-01-03,12
H0080,2719,2020-05-27,1
H0080,2740,2020-05-28,1
H0080,2835,2020-05-29,1
H0081,3108,2020-02-20,4
H0081,3109,2021-06-14,4
H0081,3166,2022-03-07,4
H0081,2933,2022-07-14,3
H0081,2979,2022-09-20,4
H0082,3280,2022-08-19,3
H0082,6738,2023-01-11,3
H0082,6749,2024-05-14,3
H0082,3231,2024-07-25,3
H0082,3213,2025-02-15,3
H0083,5500,2025-01-11,26
H0083,5024,2025-10-17,26
H0083,3565,2025-12-10,26
H0083,5485,2025-12-10,26
H0083,5475,2025-12-11,26
H0084,6476,2023-03-18,0
H0084,6481,2023-10-30,27
H0084,6477,2024-12-14,0
H0084,5915,2024-12-16,0
H0084,6472,2025-08-31,0
H0085,2810,2017-11-19,1
H0085,837,2019-03-29,23
H0085,2435,2019-03-29,23
H0085,2801,2019-08-01,27
H0086,1722,2018-04-10,5
H0086,8764,2018-10-31,7
H0086,13827,2020-02-24,7
H0086,16764,2022-08-25,24
H0087,1769,2024-01-17,5
H0087,15184,2024-01-18,5
H0087,15214,2024-01-18,5
H0087,6949,2024-12-13,10
H0088,2172,2019-06-03,10
H0088,6837,2019-09-10,10
H0088,8046,2019-10-29,22
H0088,17609,2020-07-08,7
H0089,2627,2024-11-01,8
H0089,2591,2024-11-02,8
H0089,2593,2024-11-02,8
H0089,15492,2024-11-06,6
H0090,2715,2024-09-22,1
H0090,5155,2025-10-11,1
H0090,2701,2026-01-06,1
H0090,2699,2026-01-07,1
H0091,5595,2017-01-23,-1
H0091,16728,2017-03-05,-1
H0091,7741,2019-03-08,26
H0091,7382,2019-04-04,-1
H0092,7391,2019-04-02,-1
H0092,5676,2019-10-03,-1
H0092,16735,2021-04-13,-1
H0092,5655,2021-08-30,2
H0093,7738,2024-03-28,-1
H0093,7740,2024-12-16,-1
H0093,5671,2024-12-17,2
H0093,7737,2025-08-05,-1
H0094,5750,2025-08-21,2
H0094,5789,2025-09-12,7
H0094,16777,2025-09-12,7
H0094,16781,2025-09-12,22
H0095,6771,2024-06-14,-1
H0095,7565,2025-03-03,-1
H0095,11122,2025-03-04,-1
H0095,6778,2025-07-02,22
H0096,17259,2025-07-04,6
H0096,7203,2025-07-08,18
H0096,8044,2025-07-17,16
H0096,17265,2025-11-19,0
H0097,19018,2020-04-22,0
H0097,6355,2020-08-26,16
H0097,6356,2020-09-09,0
H0097,7388,2023-02-06,-1
H0098,6830,2022-06-08,3
H0098,22337,2022-06-17,3
H0098,22334,2022-06-18,3
H0098,10008,2022-06-22,12
H0099,12002,2018-03-06,12
H0099,19255,2018-10-05,0
H0099,19265,2019-07-18,12
H0099,12000,2019-07-19,12
H0100,5992,2025-08-21,0
H0100,15110,2025-08-23,0
H0100,5985,2025-08-27,0
H0100,23110,2025-12-03,0
H0101,15961,2016-02-17,24
H0101,4634,2016-02-17,24
H0101,15966,2016-02-25,6
H0101,15965,2016-11-27,27
H0102,22190,2016-04-13,18
H0102,22185,2018-01-24,0
H0102,22182,2018-04-03,0
H0102,6229,2018-05-16,0
H0103,1919,2023-12-28,13
H0103,1108,2024-02-08,25
H0103,1250,2024-05-31,25
H0103,1462,2025-10-22,13
H0104,1224,2024-12-13,13
H0104,1167,2025-08-13,5
H0104,1148,2025-09-05,-1
H0104,2173,2025-09-05,-1
H0105,2213,2023-05-16,13
H0105,1585,2024-01-20,13
H0105,1564,2024-09-12,11
H0105,2044,2026-02-12,-1
H0106,1654,2025-12-27,5
H0106,1883,2025-12-29,5
H0106,1884,2025-12-29,5
H0106,1673,2025-12-30,5
H0107,2248,2024-03-19,1
H0107,3291,2024-03-25,1
H0107,3298,2024-03-26,1
H0107,2490,2024-04-20,1
H0108,2249,2023-05-25,1
H0108,3288,2023-05-25,1
H0108,3290,2023-05-25,1
H0108,3289,2024-03-10,1
H0109,3482,2025-10-06,4
H0109,2916,2025-10-07,4
H0109,2923,2025-10-07,4
H0109,3124,2025-10-07,4
H0110,3546,2017-05-07,23
H0110,3532,2019-04-11,23
H0110,3552,2019-08-04,23
H0110,3005,2019-08-20,23
H0111,4609,2017-03-12,24
H0111,4614,2017-04-02,24
H0111,4604,2017-09-23,24
H0111,4577,2018-06-25,24
H0112,6483,2013-12-24,0
H0112,6486,2013-12-24,0
H0112,6492,2013-12-24,0
H0112,6493,2013-12-25,0
H0113,6734,2024-11-11,12
H0113,6756,2024-11-12,12
H0113,6753,2024-11-13,12
H0113,6709,2025-07-08,3
H0114,6963,2020-02-04,15
H0114,6996,2020-02-04,15
H0114,7026,2020-02-04,15
H0114,6977,2020-02-05,15
H0115,1945,2024-01-10,13
H0115,1671,2025-09-01,5
H0115,84,2025-09-20,25
H0116,272,2023-12-13,11
H0116,1282,2024-08-01,5
H0116,1048,2026-02-13,25
H0117,2244,2020-12-29,1
H0117,2257,2020-12-29,1
H0117,428,2021-08-14,1
H0118,563,2022-04-12,9
H0118,2292,2024-12-10,4
H0118,2305,2024-12-13,4
H0119,699,2023-12-07,1
H0119,703,2023-12-07,1
H0119,16533,2024-04-15,1
H0120,708,2025-10-07,1
H0120,5050,2025-10-07,1
H0120,2901,2025-10-08,1
H0121,2420,2024-12-02,1
H0121,716,2024-12-03,1
H0121,2869,2025-01-21,23
H0122,2847,2020-07-06,1
H0122,952,2020-12-31,1
H0122,2742,2020-12-31,1
H0123,7009,2024-01-19,9
H0123,23165,2025-09-12,27
H0123,1103,2025-09-24,0
H0124,1234,2020-10-07,11
H0124,1235,2020-10-08,13
H0124,1251,2021-08-09,13
H0125,10052,2018-08-22,4
H0125,10002,2018-08-23,4
H0125,1542,2018-09-06,13
H0126,1856,2024-03-08,5
H0126,2022,2024-03-08,8
H0126,15273,2024-03-11,8
H0127,2621,2024-11-22,1
H0127,2607,2025-03-14,8
H0127,3351,2025-03-24,9
H0128,2977,2024-07-28,4
H0128,7711,2024-08-08,10
H0128,7694,2025-03-16,10
H0129,5191,2019-06-04,1
H0129,16529,2019-06-07,0
H0129,571,2020-03-04,1
H0130,8652,2019-01-29,1
H0130,8660,2019-02-08,1
H0130,5192,2019-07-01,1
H0131,16616,2024-06-17,26
H0131,5408,2024-06-18,2
H0131,5432,2024-10-23,26
H0132,6362,2022-02-10,0
H0132,7942,2022-02-11,0
H0132,5552,2022-04-28,0
H0133,5585,2014-10-10,-1
H0133,5582,2014-12-23,2
H0133,6451,2015-03-26,0
H0134,7743,2022-04-20,-1
H0134,5670,2024-12-17,2
H0134,5583,2025-02-26,-1
H0135,7613,2024-11-09,-1
H0135,7610,2024-11-22,-1
H0135,5620,2024-11-25,-1
H0136,5635,2023-08-17,2
H0136,5634,2024-01-22,2
H0136,5639,2024-04-18,-1
H0137,5753,2019-01-28,2
H0137,5760,2019-03-06,2
H0137,5768,2019-03-25,7
H0138,5770,2022-01-12,7
H0138,5762,2022-01-16,7
H0138,5759,2022-04-08,2
H0139,13816,2020-05-05,4
H0139,6784,2021-02-02,3
H0139,7085,2021-03-05,8
H0140,21285,2024-01-19,24
H0140,6823,2024-01-22,22
H0140,21280,2024-12-13,24
H0141,7100,2025-08-18,8
H0141,7101,2025-08-18,1
H0141,2863,2025-12-05,1
H0142,7156,2024-12-16,10
H0142,4316,2025-08-11,27
H0142,4320,2025-08-13,24
H0143,7268,2021-12-04,27
H0143,7241,2022-11-24,22
H0143,7269,2023-04-20,11
H0144,7255,2020-10-14,-1
H0144,11941,2023-10-12,3
H0144,18391,2025-04-24,4
H0145,7298,2024-02-28,15
H0145,20500,2024-05-22,3
H0145,20508,2024-05-26,3
H0146,6049,2021-06-17,0
H0146,15105,2024-01-15,0
H0146,7318,2025-03-18,10
H0147,7346,2025-06-06,0
H0147,17360,2025-06-07,0
H0147,7398,2025-08-05,24
H0148,9067,2011-06-23,0
H0148,9138,2011-06-25,26
H0148,16934,2011-07-13,10
H0149,23113,2018-11-30,0
H0149,9136,2019-07-20,0
H0149,11184,2019-08-03,0
H0150,13890,2022-02-08,18
H0150,20613,2022-06-22,18
H0150,13885,2023-02-02,18
H0151,4395,2022-05-04,0
H0151,15975,2022-07-30,0
H0151,4366,2022-10-03,24
H0152,6073,2019-04-25,12
H0152,19022,2019-04-26,12
H0152,6072,2019-04-26,0
H0153,2763,2017-10-30,4
H0153,19511,2018-04-13,4
H0153,2307,2019-01-01,12
H0154,22225,2019-01-17,27
H0154,22221,2019-04-05,0
H0154,22235,2021-08-02,0
H0155,4109,2023-11-19,6
H0155,865,2024-03-17,27
H0155,4118,2024-03-18,6
H0156,3812,2025-11-28,6
H0156,1151,2025-12-02,11
H0156,1974,2025-12-09,16
H0157,1567,2023-02-15,25
H0157,1265,2023-02-16,13
H0157,1263,2023-10-26,13
H0158,1906,2025-07-15,13
H0158,1678,2025-08-01,11
H0158,1386,2025-08-21,14
H0159,1811,2022-03-11,14
H0159,1820,2022-03-11,14
H0159,1499,2022-07-15,14
H0160,1826,2021-08-14,11
H0160,1819,2021-12-03,14
H0160,2010,2022-11-15,11
H0161,2124,2022-08-31,15
H0161,2125,2022-12-12,15
H0161,2114,2023-06-12,15
H0162,2126,2024-07-26,15
H0162,2129,2024-07-26,10
H0162,2116,2024-07-29,15
H0163,2507,2019-12-30,1
H0163,2824,2019-12-31,1
H0163,2254,2020-01-13,1
H0164,2767,2016-11-22,1
H0164,2369,2017-02-14,3
H0164,2746,2017-04-04,12
H0165,2713,2022-04-11,1
H0165,2733,2022-05-10,1
H0165,2724,2022-09-29,1
H0166,2797,2024-09-24,1
H0166,2795,2024-09-30,1
H0166,2776,2025-06-16,1
H0167,3115,2025-10-01,4
H0167,3116,2025-10-01,4
H0167,3041,2025-10-02,4
H0168,7223,2025-04-21,3
H0168,3196,2025-04-22,3
H0168,3192,2025-10-28,3
H0169,3364,2020-08-29,23
H0169,3365,2020-08-31,23
H0169,3347,2022-04-21,9
H0170,4623,2016-11-03,6
H0170,4271,2016-11-07,6
H0170,4622,2019-03-20,0
H0171,4361,2022-06-14,26
H0171,4358,2022-07-03,27
H0171,4783,2022-07-12,26
H0172,4411,2025-12-19,2
H0172,4781,2025-12-19,2
H0172,4405,2026-02-12,2
H0173,4413,2025-11-17,2
H0173,4406,2025-11-18,2
H0173,4409,2025-11-18,2
H0174,5395,2025-04-16,2
H0174,5847,2025-08-19,2
H0174,5410,2026-01-23,2
H0175,5932,2015-11-19,0
H0175,6203,2016-01-07,0
H0175,6230,2016-01-07,0
H0176,5976,2026-02-09,12
H0176,5977,2026-02-10,12
H0176,6096,2026-02-10,12
H0177,6033,2023-05-31,0
H0177,6026,2024-02-27,0
H0177,6201,2024-07-25,0
H0178,6485,2013-12-24,0
H0178,6478,2013-12-30,0
H0178,6479,2014-01-07,0
H0179,8071,2020-08-26,16
H0179,6696,2022-06-21,8
H0179,6700,2022-06-24,8
H0180,7573,2025-11-05,-1
H0180,7616,2025-11-05,-1
H0180,7563,2025-11-06,-1
H0181,7976,2009-10-01,-1
H0181,7979,2009-10-03,27
H0181,7972,2010-05-25,27
